name,model,type,price,year,distance,drive,transmission,engine,color,city,owners,isActive
Kia,Ceed,Хетчбек,4500,2008,208.0,Передній,Ручна / Механіка,1.4 л (109 к.с. / 80 кВт);Газ / Бензин,Синій металік,Славутич,2,true
Kia,Rio,Хетчбек,4500,2008,150.0,Передній,Ручна / Механіка,1.3 л;Газ / Бензин,Бежевий металік,Харків,4,true
Kia,Rio,Седан,4500,2007,170.0,Передній,Ручна / Механіка,1.4 л;Бензин,Сірий,Одеса,,true
Kia,Rio,Хетчбек,4500,2008,210.0,,Ручна / Механіка,1.4 л;Бензин,Чорний,Рені,6,true
Kia,Carens,Мінівен,4500,2007,250.0,Передній,Ручна / Механіка,2 л;Газ / Бензин,Чорний,Запоріжжя,3,true
Kia,Picanto,Хетчбек,4500,2008,131.0,Передній,Ручна / Механіка,1.1 л;Бензин,Сірий металік,Суми,1,true
Kia,Carnival,Мінівен,4500,2003,330.0,Передній,Автомат,2.9 л;Дизель,Сірий металік,Рогатин,1,true
Kia,Cerato,Седан,4500,2007,270.0,Передній,Ручна / Механіка,2 л (143 к.с. / 105 кВт);Газ / Бензин,Чорний,Галич,5,true
Kia,Rio,Седан,4500,2009,195.0,Передній,Ручна / Механіка,1.4 л (90 к.с. / 66 кВт);Газ / Бензин,Сірий металік,Бориспіль,1,true
Kia,Picanto,Хетчбек,4500,2006,157.0,,Ручна / Механіка,1.1 л;Дизель,Чорний,Червоноград,3,true
Kia,Picanto,Унiверсал,4500,2005,66.0,Передній,Ручна / Механіка,1.1 л;Бензин,,Біла Церква,,true
Kia,Cerato,Хетчбек,4500,2005,299.0,Передній,Ручна / Механіка,1.5 л;Дизель,Сірий,Бровари,2,true
Kia,Ceed,Хетчбек,4500,2008,200.0,Передній,Ручна / Механіка,2.02 л;Газ / Бензин,Чорний,Одеса,,true
Kia,Cerato,Седан,4500,2007,440.0,Передній,Ручна / Механіка,1.6 л;Газ / Бензин,Синій металік,Хмельницький,,true
Kia,Picanto,Хетчбек,4500,2005,115.0,Передній,,Бензин,Зелений металік,Одеса,,true
Kia,Rio,Хетчбек,4500,2008,256.0,Передній,Ручна / Механіка,1.4 л;Газ / Бензин,Чорний,Київ,3,true
